epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,RT-DETR,0,0,0,0,0,0,69.94080543518066,14.297805033526162
-1,RT-DETR,0,0,0,0,0,0,65.84763526916504,15.186574216557743
-1,RT-DETR,0,0,0,0,0,0,81.9246768951416,12.2063343781012
-1,RT-DETR,0,0,0,0,0,0,71.77591323852539,13.932250456734762
-1,RT-DETR,0,0,0,0,0,0,71.91991806030273,13.904353994974375
-1,RT-DETR,0,0,0,0,0,0,69.8859691619873,14.309023856879193
-1,RT-DETR,0,0,0,0,0,0,63.05289268493652,15.859700600840194
-1,RT-DETR,0,0,0,0,0,0,80.77239990234375,12.380466609993388
-1,RT-DETR,0,0,0,0,0,0,84.38801765441895,11.85002359096932
-1,RT-DETR,0,0,0,0,0,0,64.98551368713379,15.388044862034935
-1,RT-DETR,0,0,0,0,0,0,65.78373908996582,15.201325036152177
-1,RT-DETR,0,0,0,0,0,0,68.99094581604004,14.494655612729767
-1,RT-DETR,0,0,0,0,0,0,73.5464096069336,13.596856805715841
-1,RT-DETR,0,0,0,0,0,0,71.75159454345703,13.936972500232597
-1,RT-DETR,0,0,0,0,0,0,74.96118545532227,13.34023726980694
-1,RT-DETR,0,0,0,0,0,0,66.20240211486816,15.105192078451992
-1,RT-DETR,0,0,0,0,0,0,68.91942024230957,14.509698376512182
-1,RT-DETR,0,0,0,0,0,0,72.3569393157959,13.820374513570597
-1,RT-DETR,0,0,0,0,0,0,65.5059814453125,15.265781504775216
-1,RT-DETR,0,0,0,0,0,0,71.7020034790039,13.9466116911618
-1,RT-DETR,0,0,0,0,0,0,66.4210319519043,15.055472199289278
-1,RT-DETR,0,0,0,0,0,0,68.30692291259766,14.639804537521815
-1,RT-DETR,0,0,0,0,0,0,86.56454086303711,11.552074209949378
-1,RT-DETR,0,0,0,0,0,0,71.44331932067871,13.997110009844654
-1,RT-DETR,0,0,0,0,0,0,75.10185241699219,13.315250793650794
-1,RT-DETR,0,0,0,0,0,0,67.43049621582031,14.830085141289283
-1,RT-DETR,0,0,0,0,0,0,69.5955753326416,14.368729552422877
-1,RT-DETR,0,0,0,0,0,0,66.79272651672363,14.971690064929733
-1,RT-DETR,0,0,0,0,0,0,86.0593318939209,11.619890347657213
-1,RT-DETR,0,0,0,0,0,0,63.88235092163086,15.65377581715446
-1,RT-DETR,0,0,0,0,0,0,68.70031356811523,14.555974318931112
-1,RT-DETR,0,0,0,0,0,0,73.4100341796875,13.622115984202868
-1,RT-DETR,0,0,0,0,0,0,72.18360900878906,13.853560576033821
-1,RT-DETR,0,0,0,0,0,0,78.93252372741699,12.66904886322104
-1,RT-DETR,0,0,0,0,0,0,77.1336555480957,12.964509368760085
-1,RT-DETR,0,0,0,0,0,0,78.00149917602539,12.820266412358404
-1,RT-DETR,0,0,0,0,0,0,65.27328491210938,15.320203377944013
-1,RT-DETR,0,0,0,0,0,0,81.6187858581543,12.252081300718013
-1,RT-DETR,0,0,0,0,0,0,61.882972717285156,16.15953397340073
-1,RT-DETR,0,0,0,0,0,0,67.21830368041992,14.87690026743848
-1,RT-DETR,0,0,0,0,0,0,74.55563545227051,13.412802317809849
-1,RT-DETR,0,0,0,0,0,0,69.70620155334473,14.345925867653547
-1,RT-DETR,0,0,0,0,0,0,75.79731941223145,13.193078696640947
-1,RT-DETR,0,0,0,0,0,0,74.10860061645508,13.493710469253685
-1,RT-DETR,0,0,0,0,0,0,75.13570785522461,13.309251067772623
-1,RT-DETR,0,0,0,0,0,0,75.35409927368164,13.270678166665611
-1,RT-DETR,0,0,0,0,0,0,79.24485206604004,12.619116244505486
-1,RT-DETR,0,0,0,0,0,0,65.28997421264648,15.316287256341155
-1,RT-DETR,0,0,0,0,0,0,81.49480819702148,12.270720333280673
-1,RT-DETR,0,0,0,0,0,0,88.55605125427246,11.292283088918264
-1,RT-DETR,0,0,0,0,0,0,73.12917709350586,13.67443255544036
-1,RT-DETR,0,0,0,0,0,0,67.72541999816895,14.76550459232348
-1,RT-DETR,0,0,0,0,0,0,89.44010734558105,11.180666366333545
-1,RT-DETR,0,0,0,0,0,0,86.13467216491699,11.609726662514705
-1,RT-DETR,0,0,0,0,0,0,85.66403388977051,11.673510510686027
-1,RT-DETR,0,0,0,0,0,0,64.34965133666992,15.540099739905596
-1,RT-DETR,0,0,0,0,0,0,74.19109344482422,13.47870685776721
-1,RT-DETR,0,0,0,0,0,0,69.10848617553711,14.47000296692909
-1,RT-DETR,0,0,0,0,0,0,63.27557563781738,15.803886253424116
-1,RT-DETR,0,0,0,0,0,0,78.12952995300293,12.799257855532058
-1,RT-DETR,0,0,0,0,0,0,63.591957092285156,15.725259069300101
-1,RT-DETR,0,0,0,0,0,0,65.50788879394531,15.265337021400494
-1,RT-DETR,0,0,0,0,0,0,76.02238655090332,13.154020090258765
-1,RT-DETR,0,0,0,0,0,0,73.71354103088379,13.566028520879625
-1,RT-DETR,0,0,0,0,0,0,60.506582260131836,16.527127506570576
-1,RT-DETR,0,0,0,0,0,0,72.74341583251953,13.746948621471741
-1,RT-DETR,0,0,0,0,0,0,73.55594635009766,13.595093933539914
-1,RT-DETR,0,0,0,0,0,0,70.60933113098145,14.162434114338003
-1,RT-DETR,0,0,0,0,0,0,65.34504890441895,15.303378247718706
-1,RT-DETR,0,0,0,0,0,0,64.3301010131836,15.544822474242087
-1,RT-DETR,0,0,0,0,0,0,77.82959938049316,12.84858213275906
-1,RT-DETR,0,0,0,0,0,0,65.29784202575684,15.314441779033807
-1,RT-DETR,0,0,0,0,0,0,69.77605819702148,14.331563373447867
-1,RT-DETR,0,0,0,0,0,0,67.65484809875488,14.780906736207777
-1,RT-DETR,0,0,0,0,0,0,67.48652458190918,14.817772973125743
-1,RT-DETR,0,0,0,0,0,0,88.30380439758301,11.32454039576319
-1,RT-DETR,0,0,0,0,0,0,76.14421844482422,13.132973460416066
-1,RT-DETR,0,0,0,0,0,0,93.94097328186035,10.644982323097734
-1,RT-DETR,0,0,0,0,0,0,74.73492622375488,13.3806247029136
-1,RT-DETR,0,0,0,0,0,0,64.27264213562012,15.55871933644683
-1,RT-DETR,0,0,0,0,0,0,82.29780197143555,12.150992809590303
-1,RT-DETR,0,0,0,0,0,0,74.1429328918457,13.487462135585154
-1,RT-DETR,0,0,0,0,0,0,84.20467376708984,11.875825358174302
-1,RT-DETR,0,0,0,0,0,0,78.75657081604004,12.697353244795341
-1,RT-DETR,0,0,0,0,0,0,72.08609580993652,13.872300736561149
-1,RT-DETR,0,0,0,0,0,0,75.7906436920166,13.194240756993793
-1,RT-DETR,0,0,0,0,0,0,66.32709503173828,15.07679477778257
-1,RT-DETR,0,0,0,0,0,0,69.24796104431152,14.440858401016364
-1,RT-DETR,0,0,0,0,0,0,72.0517635345459,13.878910812787261
-1,RT-DETR,0,0,0,0,0,0,65.65594673156738,15.230912808073178
-1,RT-DETR,0,0,0,0,0,0,90.27814865112305,11.07687757160891
-1,RT-DETR,0,0,0,0,0,0,66.85113906860352,14.95860824411364
-1,RT-DETR,0,0,0,0,0,0,73.08769226074219,13.68219421174874
-1,RT-DETR,0,0,0,0,0,0,84.00940895080566,11.903428586023992
-1,RT-DETR,0,0,0,0,0,0,72.6466178894043,13.765265735046045
-1,RT-DETR,0,0,0,0,0,0,63.03834915161133,15.863359581243712
-1,RT-DETR,0,0,0,0,0,0,72.7536678314209,13.74501148611671
