epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,YOLOv8,0,0,0,0,0,0,25.094900047406554,39.84873412968009
-1,YOLOv8,0,0,0,0,0,0,14.926799922250211,66.99359576123067
-1,YOLOv8,0,0,0,0,0,0,15.873200027272105,62.99926910023671
-1,YOLOv8,0,0,0,0,0,0,16.738699981942773,59.741796022317814
-1,YOLOv8,0,0,0,0,0,0,16.273299930617213,61.45035145075656
-1,YOLOv8,0,0,0,0,0,0,15.321899903938174,65.26605749088407
-1,YOLOv8,0,0,0,0,0,0,15.994600020349026,62.52110079200208
-1,YOLOv8,0,0,0,0,0,0,13.89589998871088,71.96367279646562
-1,YOLOv8,0,0,0,0,0,0,14.131000032648444,70.76639994972663
-1,YOLOv8,0,0,0,0,0,0,21.158199990168214,47.26299971002636
-1,YOLOv8,0,0,0,0,0,0,19.866400049068034,50.33624599978352
-1,YOLOv8,0,0,0,0,0,0,20.042599993757904,49.89372637838611
-1,YOLOv8,0,0,0,0,0,0,16.25340001191944,61.525588447134105
-1,YOLOv8,0,0,0,0,0,0,20.89050004724413,47.86864832045606
-1,YOLOv8,0,0,0,0,0,0,22.007199935615063,45.439674421354404
-1,YOLOv8,0,0,0,0,0,0,15.342199942097068,65.17970068009124
-1,YOLOv8,0,0,0,0,0,0,17.413900000974536,57.42539005874829
-1,YOLOv8,0,0,0,0,0,0,16.169699956662953,61.844066536802735
-1,YOLOv8,0,0,0,0,0,0,15.823800000362098,63.19594534670034
-1,YOLOv8,0,0,0,0,0,0,15.667600091546774,63.82598446200676
-1,YOLOv8,0,0,0,0,0,0,21.221300004981458,47.12246656732912
-1,YOLOv8,0,0,0,0,0,0,24.52049998100847,40.78220267835144
-1,YOLOv8,0,0,0,0,0,0,22.854599985294044,43.75486775718924
-1,YOLOv8,0,0,0,0,0,0,14.363900059834123,69.6189750579167
-1,YOLOv8,0,0,0,0,0,0,18.36739992722869,54.444287376655495
-1,YOLOv8,0,0,0,0,0,0,14.151500072330236,70.66388685926329
-1,YOLOv8,0,0,0,0,0,0,17.492800019681454,57.16637695937086
-1,YOLOv8,0,0,0,0,0,0,17.261500004678965,57.93239288178527
-1,YOLOv8,0,0,0,0,0,0,13.903900049626827,71.92226615774898
-1,YOLOv8,0,0,0,0,0,0,38.7970000738278,25.77518875420972
-1,YOLOv8,0,0,0,0,0,0,29.377399943768978,34.03977213484145
-1,YOLOv8,0,0,0,0,0,0,31.05620003771037,32.19968955589344
-1,YOLOv8,0,0,0,0,0,0,16.217099968343973,61.663306136856484
-1,YOLOv8,0,0,0,0,0,0,31.949999975040555,31.298904562791964
-1,YOLOv8,0,0,0,0,0,0,35.53889994509518,28.13818102262371
-1,YOLOv8,0,0,0,0,0,0,14.15529998484999,70.64491752702318
-1,YOLOv8,0,0,0,0,0,0,13.886600034311414,72.01186737784418
-1,YOLOv8,0,0,0,0,0,0,26.076599955558777,38.34855777610029
-1,YOLOv8,0,0,0,0,0,0,38.00900001078844,26.30955825504909
